"base image","thumbnail","small image","SKU","Цвет","Материал верха","Подкладка","analpa_razmer","Стелька","Сегмент","Сезон","год","Марка","Тип","status"
"/ss-2015/keddo/557132-01-07K.jpg","/ss-2015/keddo/557132-01-07K.jpg","/ss-2015/keddo/557132-01-07K.jpg","557132/01-07K","т.синий","текстиль","текстиль","33-38(1-2-2-1-1-1)","нат.кожа","детские (девочки)","весна",2014,"KEDDO","полуботинки",1
"/ss-2015/keddo/557132-01-09K.jpg","/ss-2015/keddo/557132-01-09K.jpg","/ss-2015/keddo/557132-01-09K.jpg","557132/01-09K","желтый","текстиль","текстиль","33-38(1-2-2-1-1-1)","нат.кожа","детские (девочки)","весна",2014,"KEDDO","полуботинки",1
"/ss-2015/keddo/557135-02-01K.jpg","/ss-2015/keddo/557135-02-01K.jpg","/ss-2015/keddo/557135-02-01K.jpg","557135/02-01K","белый","иск.кожа","нат.кожа","28-32(1-1-2-2-2)","нат.кожа","детские (девочки)","весна",2014,"KEDDO","туфли открытые",1
"/ss-2015/keddo/557135-02-03K.jpg","/ss-2015/keddo/557135-02-03K.jpg","/ss-2015/keddo/557135-02-03K.jpg","557135/02-03K","розовый","иск.нубук","нат.кожа","28-32(1-1-2-2-2)","нат.кожа","детские (девочки)","весна",2014,"KEDDO","туфли открытые",1
"/ss-2015/keddo/557135-02-05K.jpg","/ss-2015/keddo/557135-02-05K.jpg","/ss-2015/keddo/557135-02-05K.jpg","557135/02-05K","синий","иск.нубук","нат.кожа","28-32(1-1-2-2-2)","нат.кожа","детские (девочки)","весна",2014,"KEDDO","туфли открытые",1
"/ss-2015/keddo/557137-05-01K.jpg","/ss-2015/keddo/557137-05-01K.jpg","/ss-2015/keddo/557137-05-01K.jpg","557137/05-01K","синий","текстиль","нат.кожа","33-38(1-2-2-1-1-1)","текстиль","детские (девочки)","весна",2014,"KEDDO","туфли открытые",1
"/ss-2015/keddo/557137-05-03K.jpg","/ss-2015/keddo/557137-05-03K.jpg","/ss-2015/keddo/557137-05-03K.jpg","557137/05-03K","розовый","текстиль","нат.кожа","33-38(1-2-2-1-1-1)","текстиль","детские (девочки)","весна",2014,"KEDDO","туфли открытые",1
"/ss-2015/keddo/557137-05-05K.jpg","/ss-2015/keddo/557137-05-05K.jpg","/ss-2015/keddo/557137-05-05K.jpg","557137/05-05K","белый","иск.кожа","нат.кожа","33-38(1-2-2-1-1-1)","нат.кожа","детские (девочки)","весна",2014,"KEDDO","туфли открытые",1
"/ss-2015/keddo/557137-05-06K.jpg","/ss-2015/keddo/557137-05-06K.jpg","/ss-2015/keddo/557137-05-06K.jpg","557137/05-06K","красный","текстиль","нат.кожа","33-38(1-2-2-1-1-1)","текстиль","детские (девочки)","весна",2014,"KEDDO","туфли открытые",1
"/ss-2015/keddo/557151-02-02K.jpg","/ss-2015/keddo/557151-02-02K.jpg","/ss-2015/keddo/557151-02-02K.jpg","557151/02-02K","св.коричневый/синий","иск.нубук","нат.кожа","33-38(1-2-2-1-1-1)","нат.кожа","детские (девочки)","весна",2014,"KEDDO","туфли открытые",1
"/ss-2015/keddo/557151-02-06K.jpg","/ss-2015/keddo/557151-02-06K.jpg","/ss-2015/keddo/557151-02-06K.jpg","557151/02-06K","белый","иск.кожа","нат.кожа","33-38(1-2-2-1-1-1)","нат.кожа","детские (девочки)","весна",2014,"KEDDO","туфли открытые",1
"/ss-2015/keddo/557151-07-03K.jpg","/ss-2015/keddo/557151-07-03K.jpg","/ss-2015/keddo/557151-07-03K.jpg","557151/07-03K","синий/белый","иск.кожа","нат.кожа","33-38(1-2-2-1-1-1)","нат.кожа","детские (девочки)","весна",2014,"KEDDO","туфли открытые",1
"/ss-2015/keddo/557151-07-05K.jpg","/ss-2015/keddo/557151-07-05K.jpg","/ss-2015/keddo/557151-07-05K.jpg","557151/07-05K","красный/белый","иск.кожа","нат.кожа","33-38(1-2-2-1-1-1)","нат.кожа","детские (девочки)","весна",2014,"KEDDO","туфли открытые",1
"/ss-2015/keddo/557152-11-02K.jpg","/ss-2015/keddo/557152-11-02K.jpg","/ss-2015/keddo/557152-11-02K.jpg","557152/11-02K","белый","иск.кожа","нат.кожа","33-38(1-2-2-1-1-1)","нат.кожа","детские (девочки)","весна",2014,"KEDDO","туфли открытые",1
"/ss-2015/keddo/557152-11-05K.jpg","/ss-2015/keddo/557152-11-05K.jpg","/ss-2015/keddo/557152-11-05K.jpg","557152/11-05K","желтый","иск.кожа","нат.кожа","33-38(1-2-2-1-1-1)","нат.кожа","детские (девочки)","весна",2014,"KEDDO","туфли открытые",1
"/ss-2015/keddo/557152-11-06K.jpg","/ss-2015/keddo/557152-11-06K.jpg","/ss-2015/keddo/557152-11-06K.jpg","557152/11-06K","оранжевый","иск.кожа","нат.кожа","33-38(1-2-2-1-1-1)","нат.кожа","детские (девочки)","весна",2014,"KEDDO","туфли открытые",1
"/ss-2015/keddo/557152-11-08K.jpg","/ss-2015/keddo/557152-11-08K.jpg","/ss-2015/keddo/557152-11-08K.jpg","557152/11-08K","мятный","иск.кожа","нат.кожа","33-38(1-2-2-1-1-1)","нат.кожа","детские (девочки)","весна",2014,"KEDDO","туфли открытые",1
"/ss-2015/keddo/557153-07-01K.jpg","/ss-2015/keddo/557153-07-01K.jpg","/ss-2015/keddo/557153-07-01K.jpg","557153/07-01K","белый","иск.кожа","нат.кожа","33-38(1-2-2-1-1-1)","нат.кожа","детские (девочки)","весна",2014,"KEDDO","туфли открытые",1
"/ss-2015/keddo/557153-07-03K.jpg","/ss-2015/keddo/557153-07-03K.jpg","/ss-2015/keddo/557153-07-03K.jpg","557153/07-03K","розовый","иск.нубук","нат.кожа","33-38(1-2-2-1-1-1)","нат.кожа","детские (девочки)","весна",2014,"KEDDO","туфли открытые",1
"/ss-2015/keddo/557157-06-01K.jpg","/ss-2015/keddo/557157-06-01K.jpg","/ss-2015/keddo/557157-06-01K.jpg","557157/06-01K","белый","иск.кожа","текстиль","33-38(1-2-2-1-1-1)","нат.кожа","детские (девочки)","весна",2014,"KEDDO","туфли закрытые",1
"/ss-2015/keddo/557157-06-03K.jpg","/ss-2015/keddo/557157-06-03K.jpg","/ss-2015/keddo/557157-06-03K.jpg","557157/06-03K","розовый","иск.кожа","текстиль","33-38(1-2-2-1-1-1)","нат.кожа","детские (девочки)","весна",2014,"KEDDO","туфли закрытые",1
"/ss-2015/keddo/557159-02-01K.jpg","/ss-2015/keddo/557159-02-01K.jpg","/ss-2015/keddo/557159-02-01K.jpg","557159/02-01K","белый","иск.кожа","нат.кожа","28-32(1-1-2-2-2)","нат.кожа","детские (девочки)","весна",2014,"KEDDO","туфли закрытые",1
"/ss-2015/keddo/557159-03-01K.jpg","/ss-2015/keddo/557159-03-01K.jpg","/ss-2015/keddo/557159-03-01K.jpg","557159/03-01K","черный","иск.кожа лак","нат.кожа","28-32(1-1-2-2-2)","нат.кожа","детские (девочки)","весна",2014,"KEDDO","туфли закрытые",1
"/ss-2015/keddo/557159-03-02K.jpg","/ss-2015/keddo/557159-03-02K.jpg","/ss-2015/keddo/557159-03-02K.jpg","557159/03-02K","синий","иск.кожа лак","нат.кожа","28-32(1-1-2-2-2)","нат.кожа","детские (девочки)","весна",2014,"KEDDO","туфли закрытые",1
"/ss-2015/keddo/557161-01-01K.jpg","/ss-2015/keddo/557161-01-01K.jpg","/ss-2015/keddo/557161-01-01K.jpg","557161/01-01K","синий","текстиль","текстиль","32-36(1-1-2-2-2)","текстиль","детские (девочки)","весна",2014,"KEDDO","ботинки",1
"/ss-2015/keddo/557172-53-01K.jpg","/ss-2015/keddo/557172-53-01K.jpg","/ss-2015/keddo/557172-53-01K.jpg","557172/53-01K","красный","текстиль","текстиль","33-38(1-2-2-1-1-1)","текстиль","детские (девочки)","весна",2014,"KEDDO","полуботинки",1
"/ss-2015/keddo/557172-53-02K.jpg","/ss-2015/keddo/557172-53-02K.jpg","/ss-2015/keddo/557172-53-02K.jpg","557172/53-02K","синий","текстиль","текстиль","33-38(1-2-2-1-1-1)","текстиль","детские (девочки)","весна",2014,"KEDDO","полуботинки",1
"/ss-2015/keddo/557172-02-01K.jpg","/ss-2015/keddo/557172-02-01K.jpg","/ss-2015/keddo/557172-02-01K.jpg","557172/02-01K","белый","иск.кожа","текстиль/нат.кожа","33-38(1-2-2-1-1-1)","нат.кожа","детские (девочки)","весна",2014,"KEDDO","ботинки",1
"/ss-2015/keddo/557172-02-03K.jpg","/ss-2015/keddo/557172-02-03K.jpg","/ss-2015/keddo/557172-02-03K.jpg","557172/02-03K","черный","иск.кожа","текстиль/нат.кожа","33-38(1-2-2-1-1-1)","нат.кожа","детские (девочки)","весна",2014,"KEDDO","ботинки",1
"/ss-2015/keddo/557172-05-02K.jpg","/ss-2015/keddo/557172-05-02K.jpg","/ss-2015/keddo/557172-05-02K.jpg","557172/05-02K","синий","иск.замша/текстиль","текстиль/нат.кожа","33-38(1-2-2-1-1-1)","нат.кожа","детские (девочки)","весна",2014,"KEDDO","ботинки",1
"/ss-2015/keddo/557172-05-03K.jpg","/ss-2015/keddo/557172-05-03K.jpg","/ss-2015/keddo/557172-05-03K.jpg","557172/05-03K","черный","иск.замша/текстиль","текстиль/нат.кожа","33-38(1-2-2-1-1-1)","нат.кожа","детские (девочки)","весна",2014,"KEDDO","ботинки",1
"/ss-2015/keddo/557172-07-02K.jpg","/ss-2015/keddo/557172-07-02K.jpg","/ss-2015/keddo/557172-07-02K.jpg","557172/07-02K","св.бежевый","иск.кожа","текстиль/нат.кожа","33-38(1-2-2-1-1-1)","нат.кожа","детские (девочки)","весна",2014,"KEDDO","ботинки",1
"/ss-2015/keddo/557172-07-05K.jpg","/ss-2015/keddo/557172-07-05K.jpg","/ss-2015/keddo/557172-07-05K.jpg","557172/07-05K","синий","иск.нубук","текстиль/нат.кожа","33-38(1-2-2-1-1-1)","нат.кожа","детские (девочки)","весна",2014,"KEDDO","ботинки",1
"/ss-2015/keddo/557172-09-06K.jpg","/ss-2015/keddo/557172-09-06K.jpg","/ss-2015/keddo/557172-09-06K.jpg","557172/09-06K","бежевый","иск.нубук","текстиль/нат.кожа","33-38(1-2-2-1-1-1)","нат.кожа","детские (девочки)","весна",2014,"KEDDO","ботинки",1
"/ss-2015/keddo/557172-09-08K.jpg","/ss-2015/keddo/557172-09-08K.jpg","/ss-2015/keddo/557172-09-08K.jpg","557172/09-08K","синий","иск.нубук","текстиль/нат.кожа","33-38(1-2-2-1-1-1)","нат.кожа","детские (девочки)","весна",2014,"KEDDO","ботинки",1
"/ss-2015/keddo/557172-10-02K.jpg","/ss-2015/keddo/557172-10-02K.jpg","/ss-2015/keddo/557172-10-02K.jpg","557172/10-02K","синий","иск.нубук","текстиль/нат.кожа","33-38(1-2-2-1-1-1)","нат.кожа","детские (девочки)","весна",2014,"KEDDO","полуботинки",1
"/ss-2015/keddo/557172-10-03K.jpg","/ss-2015/keddo/557172-10-03K.jpg","/ss-2015/keddo/557172-10-03K.jpg","557172/10-03K","белый","иск.кожа","текстиль/нат.кожа","33-38(1-2-2-1-1-1)","нат.кожа","детские (девочки)","весна",2014,"KEDDO","полуботинки",1
"/ss-2015/keddo/557172-10-05K.jpg","/ss-2015/keddo/557172-10-05K.jpg","/ss-2015/keddo/557172-10-05K.jpg","557172/10-05K","розовый","иск.нубук","текстиль/нат.кожа","33-38(1-2-2-1-1-1)","нат.кожа","детские (девочки)","весна",2014,"KEDDO","полуботинки",1
"/ss-2015/keddo/557172-18-01K.jpg","/ss-2015/keddo/557172-18-01K.jpg","/ss-2015/keddo/557172-18-01K.jpg","557172/18-01K","синий","текстиль/нат.замша","текстиль/нат.кожа","33-38(1-2-2-1-1-1)","нат.кожа","детские (девочки)","весна",2014,"KEDDO","полуботинки",1
"/ss-2015/keddo/557172-18-06K.jpg","/ss-2015/keddo/557172-18-06K.jpg","/ss-2015/keddo/557172-18-06K.jpg","557172/18-06K","серый","текстиль/нат.замша","текстиль/нат.кожа","33-38(1-2-2-1-1-1)","нат.кожа","детские (девочки)","весна",2014,"KEDDO","полуботинки",1
"/ss-2015/keddo/557172-29-01K.jpg","/ss-2015/keddo/557172-29-01K.jpg","/ss-2015/keddo/557172-29-01K.jpg","557172/29-01K","синий","текстиль","текстиль","33-38(1-2-2-1-1-1)","нат.кожа","детские (девочки)","весна",2014,"KEDDO","ботинки",1
"/ss-2015/keddo/557172-37-02K.jpg","/ss-2015/keddo/557172-37-02K.jpg","/ss-2015/keddo/557172-37-02K.jpg","557172/37-02K","синий","текстиль","текстиль","33-38(1-2-2-1-1-1)","нат.кожа","детские (девочки)","весна",2014,"KEDDO","полуботинки",1
"/ss-2015/keddo/557172-37-06K.jpg","/ss-2015/keddo/557172-37-06K.jpg","/ss-2015/keddo/557172-37-06K.jpg","557172/37-06K","черный","текстиль","текстиль","33-38(1-2-2-1-1-1)","нат.кожа","детские (девочки)","весна",2014,"KEDDO","полуботинки",1
"/ss-2015/keddo/557172-50-03K.jpg","/ss-2015/keddo/557172-50-03K.jpg","/ss-2015/keddo/557172-50-03K.jpg","557172/50-03K","черный","иск.кожа/нат.замша","текстиль/нат.кожа","33-38(1-2-2-1-1-1)","нат.кожа","детские (девочки)","весна",2014,"KEDDO","полуботинки",1
"/ss-2015/keddo/557172-50-05K.jpg","/ss-2015/keddo/557172-50-05K.jpg","/ss-2015/keddo/557172-50-05K.jpg","557172/50-05K","розовый","иск.кожа/нат.замша","текстиль/нат.кожа","33-38(1-2-2-1-1-1)","нат.кожа","детские (девочки)","весна",2014,"KEDDO","полуботинки",1
"/ss-2015/keddo/557172-50-06K.jpg","/ss-2015/keddo/557172-50-06K.jpg","/ss-2015/keddo/557172-50-06K.jpg","557172/50-06K","бежевый","иск.нубук/нат.замша","текстиль/нат.кожа","33-38(1-2-2-1-1-1)","нат.кожа","детские (девочки)","весна",2014,"KEDDO","полуботинки",1
"/ss-2015/keddo/557172-51-01K.jpg","/ss-2015/keddo/557172-51-01K.jpg","/ss-2015/keddo/557172-51-01K.jpg","557172/51-01K","белый","иск.кожа","текстиль/нат.кожа","33-38(1-2-2-1-1-1)","нат.кожа","детские (девочки)","весна",2014,"KEDDO","ботинки",1
"/ss-2015/keddo/557172-51-03K.jpg","/ss-2015/keddo/557172-51-03K.jpg","/ss-2015/keddo/557172-51-03K.jpg","557172/51-03K","синий","иск.нубук","текстиль/нат.кожа","33-38(1-2-2-1-1-1)","нат.кожа","детские (девочки)","весна",2014,"KEDDO","ботинки",1
"/ss-2015/keddo/557172-51-05K.jpg","/ss-2015/keddo/557172-51-05K.jpg","/ss-2015/keddo/557172-51-05K.jpg","557172/51-05K","бежевый","иск.нубук","текстиль/нат.кожа","33-38(1-2-2-1-1-1)","нат.кожа","детские (девочки)","весна",2014,"KEDDO","ботинки",1
"/ss-2015/keddo/557172-52-01K.jpg","/ss-2015/keddo/557172-52-01K.jpg","/ss-2015/keddo/557172-52-01K.jpg","557172/52-01K","красный","текстиль","текстиль","33-38(1-2-2-1-1-1)","нат.кожа","детские (девочки)","весна",2014,"KEDDO","полуботинки",1
"/ss-2015/keddo/557275-01-01K.jpg","/ss-2015/keddo/557275-01-01K.jpg","/ss-2015/keddo/557275-01-01K.jpg","557275/01-01K","т.бежевый","иск.кожа лак","текстиль","33-38(1-2-2-1-1-1)","нат.кожа","детские (девочки)","весна",2014,"KEDDO","туфли закрытые",1
"/ss-2015/keddo/557275-01-02K.jpg","/ss-2015/keddo/557275-01-02K.jpg","/ss-2015/keddo/557275-01-02K.jpg","557275/01-02K","св.бежевый","иск.кожа","текстиль","33-38(1-2-2-1-1-1)","нат.кожа","детские (девочки)","весна",2014,"KEDDO","туфли закрытые",1
"/ss-2015/keddo/557275-03-01K.jpg","/ss-2015/keddo/557275-03-01K.jpg","/ss-2015/keddo/557275-03-01K.jpg","557275/03-01K","бежевый","иск.нубук","текстиль","33-38(1-2-2-1-1-1)","нат.кожа","детские (девочки)","весна",2014,"KEDDO","туфли закрытые",1
"/ss-2015/keddo/557275-03-02K.jpg","/ss-2015/keddo/557275-03-02K.jpg","/ss-2015/keddo/557275-03-02K.jpg","557275/03-02K","синий","иск.нубук","текстиль","33-38(1-2-2-1-1-1)","нат.кожа","детские (девочки)","весна",2014,"KEDDO","туфли закрытые",1
"/ss-2015/keddo/557275-03-05K.jpg","/ss-2015/keddo/557275-03-05K.jpg","/ss-2015/keddo/557275-03-05K.jpg","557275/03-05K","розовый","иск.нубук","текстиль","33-38(1-2-2-1-1-1)","нат.кожа","детские (девочки)","весна",2014,"KEDDO","туфли закрытые",1
"/ss-2015/keddo/557275-03-06K.jpg","/ss-2015/keddo/557275-03-06K.jpg","/ss-2015/keddo/557275-03-06K.jpg","557275/03-06K","белый","иск.кожа","текстиль","33-38(1-2-2-1-1-1)","нат.кожа","детские (девочки)","весна",2014,"KEDDO","туфли закрытые",1
"/ss-2015/keddo/557278-03-03K.jpg","/ss-2015/keddo/557278-03-03K.jpg","/ss-2015/keddo/557278-03-03K.jpg","557278/03-03K","мятный","иск.кожа","нат.кожа","33-38(1-2-2-1-1-1)","нат.кожа","детские (девочки)","весна",2014,"KEDDO","туфли открытые",1
"/ss-2015/keddo/557278-03-07K.jpg","/ss-2015/keddo/557278-03-07K.jpg","/ss-2015/keddo/557278-03-07K.jpg","557278/03-07K","белый","иск.кожа","нат.кожа","33-38(1-2-2-1-1-1)","нат.кожа","детские (девочки)","весна",2014,"KEDDO","туфли открытые",1
"/ss-2015/keddo/557278-06-01K.jpg","/ss-2015/keddo/557278-06-01K.jpg","/ss-2015/keddo/557278-06-01K.jpg","557278/06-01K","т.синий/белый","иск.кожа лак","нат.кожа","33-38(1-2-2-1-1-1)","нат.кожа","детские (девочки)","весна",2014,"KEDDO","туфли открытые",1
"/ss-2015/keddo/557278-07-01K.jpg","/ss-2015/keddo/557278-07-01K.jpg","/ss-2015/keddo/557278-07-01K.jpg","557278/07-01K","бежевый/черный","иск.кожа лак","нат.кожа","33-38(1-2-2-1-1-1)","нат.кожа","детские (девочки)","весна",2014,"KEDDO","туфли открытые",1
"/ss-2015/keddo/557278-07-02K.jpg","/ss-2015/keddo/557278-07-02K.jpg","/ss-2015/keddo/557278-07-02K.jpg","557278/07-02K","белый","иск.кожа","нат.кожа","33-38(1-2-2-1-1-1)","нат.кожа","детские (девочки)","весна",2014,"KEDDO","туфли открытые",1
"/ss-2015/keddo/557283-05-02K.jpg","/ss-2015/keddo/557283-05-02K.jpg","/ss-2015/keddo/557283-05-02K.jpg","557283/05-02K","белый/рыжий","иск.кожа/иск.нубук","нат.кожа","33-38(1-2-2-1-1-1)","нат.кожа","детские (девочки)","весна",2014,"KEDDO","туфли открытые",1
"/ss-2015/keddo/557283-05-03K.jpg","/ss-2015/keddo/557283-05-03K.jpg","/ss-2015/keddo/557283-05-03K.jpg","557283/05-03K","св.бежевый","иск.кожа","нат.кожа","33-38(1-2-2-1-1-1)","нат.кожа","детские (девочки)","весна",2014,"KEDDO","туфли открытые",1
"/ss-2015/keddo/557283-05-05K.jpg","/ss-2015/keddo/557283-05-05K.jpg","/ss-2015/keddo/557283-05-05K.jpg","557283/05-05K","розовый/рыжий","иск.кожа/иск.нубук","нат.кожа","33-38(1-2-2-1-1-1)","нат.кожа","детские (девочки)","весна",2014,"KEDDO","туфли открытые",1
"/ss-2015/keddo/557283-05-06K.jpg","/ss-2015/keddo/557283-05-06K.jpg","/ss-2015/keddo/557283-05-06K.jpg","557283/05-06K","коричневый","иск.нубук","нат.кожа","33-38(1-2-2-1-1-1)","нат.кожа","детские (девочки)","весна",2014,"KEDDO","туфли открытые",1
"/ss-2015/keddo/557289-06-01K.jpg","/ss-2015/keddo/557289-06-01K.jpg","/ss-2015/keddo/557289-06-01K.jpg","557289/06-01K","белый","иск.кожа","текстиль","33-38(1-2-2-1-1-1)","нат.кожа","детские (девочки)","весна",2014,"KEDDO","туфли закрытые",1
"/ss-2015/keddo/557289-06-02K.jpg","/ss-2015/keddo/557289-06-02K.jpg","/ss-2015/keddo/557289-06-02K.jpg","557289/06-02K","св.бежевый","иск.кожа","текстиль","33-38(1-2-2-1-1-1)","нат.кожа","детские (девочки)","весна",2014,"KEDDO","туфли закрытые",1
"/ss-2015/keddo/557289-06-03K.jpg","/ss-2015/keddo/557289-06-03K.jpg","/ss-2015/keddo/557289-06-03K.jpg","557289/06-03K","мятный","иск.кожа","текстиль","33-38(1-2-2-1-1-1)","нат.кожа","детские (девочки)","весна",2014,"KEDDO","туфли закрытые",1
"/ss-2015/keddo/557289-06-07K.jpg","/ss-2015/keddo/557289-06-07K.jpg","/ss-2015/keddo/557289-06-07K.jpg","557289/06-07K","св.зеленый","иск.кожа лак","текстиль","33-38(1-2-2-1-1-1)","нат.кожа","детские (девочки)","весна",2014,"KEDDO","туфли закрытые",1
"/ss-2015/keddo/557290-06-02K.jpg","/ss-2015/keddo/557290-06-02K.jpg","/ss-2015/keddo/557290-06-02K.jpg","557290/06-02K","синий","иск.замша","нат.кожа","33-38(1-2-2-1-1-1)","нат.кожа","детские (девочки)","весна",2014,"KEDDO","туфли закрытые",1
"/ss-2015/keddo/557290-08-06K.jpg","/ss-2015/keddo/557290-08-06K.jpg","/ss-2015/keddo/557290-08-06K.jpg","557290/08-06K","розовый","иск.кожа","нат.кожа","33-38(1-2-2-1-1-1)","нат.кожа","детские (девочки)","весна",2014,"KEDDO","туфли закрытые",1
"/ss-2015/keddo/557290-08-07K.jpg","/ss-2015/keddo/557290-08-07K.jpg","/ss-2015/keddo/557290-08-07K.jpg","557290/08-07K","мятный","иск.кожа","нат.кожа","33-38(1-2-2-1-1-1)","нат.кожа","детские (девочки)","весна",2014,"KEDDO","туфли закрытые",1
"/ss-2015/keddo/557292-05-01K.jpg","/ss-2015/keddo/557292-05-01K.jpg","/ss-2015/keddo/557292-05-01K.jpg","557292/05-01K","черный","иск.кожа лак","нат.кожа","33-38(1-2-2-1-1-1)","нат.кожа","детские (девочки)","весна",2014,"KEDDO","туфли закрытые",1
"/ss-2015/keddo/557292-05-05K.jpg","/ss-2015/keddo/557292-05-05K.jpg","/ss-2015/keddo/557292-05-05K.jpg","557292/05-05K","черный","иск.замша","нат.кожа","33-38(1-2-2-1-1-1)","нат.кожа","детские (девочки)","весна",2014,"KEDDO","туфли закрытые",1
"/ss-2015/keddo/557292-08-01K.jpg","/ss-2015/keddo/557292-08-01K.jpg","/ss-2015/keddo/557292-08-01K.jpg","557292/08-01K","бежевый/розовый","иск.кожа лак","нат.кожа","33-38(1-2-2-1-1-1)","нат.кожа","детские (девочки)","весна",2014,"KEDDO","туфли закрытые",1
"/ss-2015/keddo/557293-01-01K.jpg","/ss-2015/keddo/557293-01-01K.jpg","/ss-2015/keddo/557293-01-01K.jpg","557293/01-01K","черный","иск.кожа лак","нат.кожа","33-38(1-2-2-1-1-1)","нат.кожа","детские (девочки)","весна",2014,"KEDDO","туфли закрытые",1
"/ss-2015/keddo/557293-01-02K.jpg","/ss-2015/keddo/557293-01-02K.jpg","/ss-2015/keddo/557293-01-02K.jpg","557293/01-02K","белый","иск.кожа","нат.кожа","33-38(1-2-2-1-1-1)","нат.кожа","детские (девочки)","весна",2014,"KEDDO","туфли закрытые",1
"/ss-2015/keddo/557293-01-08K.jpg","/ss-2015/keddo/557293-01-08K.jpg","/ss-2015/keddo/557293-01-08K.jpg","557293/01-08K","синий","иск.нубук","нат.кожа","33-38(1-2-2-1-1-1)","нат.кожа","детские (девочки)","весна",2014,"KEDDO","туфли закрытые",1
"/ss-2015/keddo/557295-01-05K.jpg","/ss-2015/keddo/557295-01-05K.jpg","/ss-2015/keddo/557295-01-05K.jpg","557295/01-05K","черный","иск.кожа лак","нат.кожа","30-35(2-2-1-1-1-1)","нат.кожа","детские (девочки)","весна",2014,"KEDDO","туфли закрытые",1
"/ss-2015/keddo/557295-01-06K.jpg","/ss-2015/keddo/557295-01-06K.jpg","/ss-2015/keddo/557295-01-06K.jpg","557295/01-06K","бежевый","иск.кожа лак","нат.кожа","30-35(2-2-1-1-1-1)","нат.кожа","детские (девочки)","весна",2014,"KEDDO","туфли закрытые",1
"/ss-2015/keddo/557300-01-01K.jpg","/ss-2015/keddo/557300-01-01K.jpg","/ss-2015/keddo/557300-01-01K.jpg","557300/01-01K","белый","иск.кожа","текстиль/нат.кожа","33-38(1-2-2-1-1-1)","нат.кожа","детские (девочки)","весна",2014,"KEDDO","туфли закрытые",1
"/ss-2015/keddo/557300-01-03K.jpg","/ss-2015/keddo/557300-01-03K.jpg","/ss-2015/keddo/557300-01-03K.jpg","557300/01-03K","т.синий","иск.нубук","текстиль/нат.кожа","33-38(1-2-2-1-1-1)","нат.кожа","детские (девочки)","весна",2014,"KEDDO","туфли закрытые",1
"/ss-2015/keddo/557300-01-07K.jpg","/ss-2015/keddo/557300-01-07K.jpg","/ss-2015/keddo/557300-01-07K.jpg","557300/01-07K","св.синий","иск.нубук","текстиль/нат.кожа","33-38(1-2-2-1-1-1)","нат.кожа","детские (девочки)","весна",2014,"KEDDO","туфли закрытые",1
"/ss-2015/keddo/557300-01-08K.jpg","/ss-2015/keddo/557300-01-08K.jpg","/ss-2015/keddo/557300-01-08K.jpg","557300/01-08K","желтый","иск.нубук","текстиль/нат.кожа","33-38(1-2-2-1-1-1)","нат.кожа","детские (девочки)","весна",2014,"KEDDO","туфли закрытые",1
"/ss-2015/keddo/557300-03-01K.jpg","/ss-2015/keddo/557300-03-01K.jpg","/ss-2015/keddo/557300-03-01K.jpg","557300/03-01K","св.бежевый","иск.нубук","текстиль/нат.кожа","33-38(1-2-2-1-1-1)","нат.кожа","детские (девочки)","весна",2014,"KEDDO","туфли закрытые",1
"/ss-2015/keddo/557300-03-05K.jpg","/ss-2015/keddo/557300-03-05K.jpg","/ss-2015/keddo/557300-03-05K.jpg","557300/03-05K","синий","иск.нубук","текстиль/нат.кожа","33-38(1-2-2-1-1-1)","нат.кожа","детские (девочки)","весна",2014,"KEDDO","туфли закрытые",1
"/ss-2015/keddo/557300-05-01K.jpg","/ss-2015/keddo/557300-05-01K.jpg","/ss-2015/keddo/557300-05-01K.jpg","557300/05-01K","голубой","иск.нубук","текстиль/нат.кожа","33-38(1-2-2-1-1-1)","нат.кожа","детские (девочки)","весна",2014,"KEDDO","туфли закрытые",1
"/ss-2015/keddo/557300-05-06K.jpg","/ss-2015/keddo/557300-05-06K.jpg","/ss-2015/keddo/557300-05-06K.jpg","557300/05-06K","фуксия","иск.нубук","текстиль/нат.кожа","33-38(1-2-2-1-1-1)","нат.кожа","детские (девочки)","весна",2014,"KEDDO","туфли закрытые",1
"/ss-2015/keddo/557300-05-08K.jpg","/ss-2015/keddo/557300-05-08K.jpg","/ss-2015/keddo/557300-05-08K.jpg","557300/05-08K","т.синий","иск.нубук","текстиль/нат.кожа","33-38(1-2-2-1-1-1)","нат.кожа","детские (девочки)","весна",2014,"KEDDO","туфли закрытые",1
"/ss-2015/keddo/557300-05-09K.jpg","/ss-2015/keddo/557300-05-09K.jpg","/ss-2015/keddo/557300-05-09K.jpg","557300/05-09K","белый","иск.кожа","текстиль/нат.кожа","33-38(1-2-2-1-1-1)","нат.кожа","детские (девочки)","весна",2014,"KEDDO","туфли закрытые",1
"/ss-2015/keddo/557300-06-03K.jpg","/ss-2015/keddo/557300-06-03K.jpg","/ss-2015/keddo/557300-06-03K.jpg","557300/06-03K","мятный","иск.нубук","текстиль/нат.кожа","33-38(1-2-2-1-1-1)","нат.кожа","детские (девочки)","весна",2014,"KEDDO","туфли закрытые",1
